match_minute	match_second	position_x	position_y	play_type	BodyPart	Number_Intervening_Opponents	Number_Intervening_Teammates	Interference_on_Shooter	outcome	position_xM	position_yM	position_xM_r	position_yM_r	position_xM_std	position_yM_std	position_xM_std_r	position_yM_std_r	BodyPartCode	Interference_on_Shooter_Code	distance_to_goalM	distance_to_centerM	angle	isFoot	isHead	header_distance_to_goalM	High	Low	Medium
82	0	10.23	-7.73	Open Play	Right	2	0	Low	Goal	42.77	-7.748231132075472	-42.77	7.748231132075472	95.77	26.25176886792453	148.76999999999998	60.251768867924525	2	1	12.833081690539636	7.748231132075472	37.140391699791685	1	0	0.0	0	1	0
71	26	22.69	5.99	Open Play	Right	2	0	Medium	Missed	30.31	6.004127358490566	-30.31	-6.004127358490566	83.31	40.00412735849056	136.31	74.00412735849056	2	2	23.470953225997768	6.004127358490566	14.821644355651337	1	0	0.0	0	0	1
29	12	6.73	13.97	Open Play	Right	3	0	Medium	Saved	46.27	14.002948113207548	-46.27	-14.002948113207548	99.27	48.00294811320755	152.26999999999998	82.00294811320755	2	2	15.536262609172867	14.002948113207548	64.3304519088097	1	0	0.0	0	0	1
92	0	23.19	-8.98	Open Play	Right	3	0	Medium	Blocked	29.81	-9.001179245283017	-29.81	9.001179245283017	82.81	24.99882075471698	135.81	58.99882075471698	2	2	24.875637234163747	9.001179245283017	21.213681234974825	1	0	0.0	0	0	1
16	35	14.71	-15.71	Open Play	Left	2	0	Medium	Saved	38.29	-15.747051886792452	-38.29	15.747051886792452	91.29	18.252948113207548	144.29	52.25294811320755	1	2	21.548868720314157	15.747051886792452	46.95014768700059	1	0	0.0	0	0	1
30	11	26.19	-9.23	Open Play	Right	3	3	Medium	Missed	26.81	-9.251768867924527	-26.81	9.251768867924527	79.81	24.74823113207547	132.81	58.74823113207548	2	2	27.776092727118723	9.251768867924527	19.4560620140235	1	0	0.0	0	0	1
58	50	9.73	1.5	Open Play	Head	3	0	High	Missed	43.27	1.5035377358490565	-43.27	-1.5035377358490565	96.27	35.50353773584906	149.26999999999998	69.50353773584905	3	3	9.84548250331705	1.5035377358490565	8.784208649083999	0	1	9.84548250331705	1	0	0
76	8	13.97	13.72	Open Play	Left	5	2	Medium	Missed	39.03	13.75235849056604	-39.03	-13.75235849056604	92.03	47.75235849056604	145.03	81.75235849056604	1	2	19.603271769096192	13.75235849056604	44.55019397939191	1	0	0.0	0	0	1
90	43	1.25	10.23	Open Play	Left	1	0	Low	Saved	51.75	10.254127358490566	-51.75	-10.254127358490566	104.75	44.25412735849056	157.75	78.25412735849056	1	1	10.33003523150549	10.254127358490566	83.0498137678309	1	0	0.0	0	1	0
72	32	15.21	3.24	Open Play	Left	3	0	Medium	Saved	37.79	3.2476415094339623	-37.79	-3.2476415094339623	90.79	37.24764150943396	143.79	71.24764150943396	1	2	15.552854251673502	3.2476415094339623	12.052812722884797	1	0	0.0	0	0	1
60	45	8.98	7.48	Open Play	Left	1	0	Medium	Saved	44.02	7.497641509433962	-44.02	-7.497641509433962	97.02	41.49764150943396	150.01999999999998	75.49764150943396	1	2	11.69850538333796	7.497641509433962	39.85940587028181	1	0	0.0	0	0	1
43	31	2.49	-7.23	Open Play	Right	1	0	Medium	Missed	50.51	-7.247051886792453	-50.51	7.247051886792453	103.51	26.752948113207548	156.51	60.75294811320755	2	2	7.662888557839143	7.247051886792453	71.03789408773572	1	0	0.0	0	0	1
22	2	4.24	-4.24	Open Play	Right	2	0	High	Missed	48.76	-4.25	-48.76	4.25	101.76	29.75	154.76	63.75	2	3	6.003340736623236	4.25	45.06748616374176	1	0	0.0	1	0	0
39	50	9.98	-8.98	Open Play	Head	2	0	Medium	Missed	43.02	-9.001179245283017	-43.02	9.001179245283017	96.02	24.99882075471698	149.01999999999998	58.99882075471698	3	2	13.439554598487028	9.001179245283017	42.04798820899666	0	1	13.439554598487028	0	0	1
27	4	16.21	-7.98	Open Play	Right	2	0	Medium	Goal	36.79	-7.998820754716981	-36.79	7.998820754716981	89.78999999999999	26.00117924528302	142.79	60.00117924528302	2	2	18.07609563667141	7.998820754716981	26.26402474748412	1	0	0.0	0	0	1
15	50	7.98	14.22	Open Play	Right	1	0	Medium	Saved	45.02	14.253537735849056	-45.02	-14.253537735849056	98.02	48.25353773584906	151.01999999999998	82.25353773584905	2	2	16.335352398625293	14.253537735849056	60.75723650174599	1	0	0.0	0	0	1
16	53	9.48	1.25	Open Play	Head	2	0	Low	Blocked	43.52	1.252948113207547	-43.52	-1.252948113207547	96.52	35.252948113207545	149.51999999999998	69.25294811320754	3	1	9.562441057302808	1.252948113207547	7.529004074511063	0	1	9.562441057302808	0	1	0
24	7	11.22	-7.48	Open Play	Left	2	0	Medium	Missed	41.78	-7.497641509433962	-41.78	7.497641509433962	94.78	26.50235849056604	147.78	60.50235849056604	1	2	13.494555502275247	7.497641509433962	33.752390684336426	1	0	0.0	0	0	1
20	33	20.2	-2.24	Open Play	Right	3	0	Medium	Saved	32.8	-2.2452830188679247	-32.8	2.2452830188679247	85.8	31.75471698113208	138.8	65.75471698113208	2	2	20.324401487739237	2.2452830188679247	6.342541281687854	1	0	0.0	0	0	1
34	20	12.97	12.47	Open Play	Right	2	0	Medium	Saved	40.03	12.49941037735849	-40.03	-12.49941037735849	93.03	46.49941037735849	146.03	80.49941037735849	2	2	18.012666648267743	12.49941037735849	43.94148583576654	1	0	0.0	0	0	1
15	57	25.19	-5.49	Open Play	Right	2	0	High	Missed	27.81	-5.502948113207547	-27.81	5.502948113207547	80.81	28.49705188679245	133.81	62.49705188679245	2	3	25.784075277904662	5.502948113207547	12.323100616604052	1	0	0.0	1	0	0
32	32	3.74	-8.48	Open Play	Head	2	0	Medium	Missed	49.26	-8.5	-49.26	8.5	102.26	25.5	155.26	59.5	3	2	9.286420192948412	8.5	66.25050550713323	0	1	9.286420192948412	0	0	1
39	16	9.73	6.24	Open Play	Right	4	2	Low	Blocked	43.27	6.254716981132075	-43.27	-6.254716981132075	96.27	40.25471698113208	149.26999999999998	74.25471698113208	2	1	11.566952256928444	6.254716981132075	32.734047018455186	1	0	0.0	0	1	0
31	30	17.46	0.25	Open Play	Left	3	0	Medium	Missed	35.54	0.2505896226415094	-35.54	-0.2505896226415094	88.53999999999999	34.250589622641506	141.54	68.25058962264151	1	2	17.46179816510819	0.2505896226415094	0.8222647227202352	1	0	0.0	0	0	1
23	6	8.48	-0.5	Open Play	Head	2	0	Medium	Saved	44.52	-0.5011792452830188	-44.52	0.5011792452830188	97.52	33.49882075471698	150.51999999999998	67.49882075471697	3	2	8.49479726867584	0.5011792452830188	3.3823220974716603	0	1	8.49479726867584	0	0	1
70	1	8.98	10.97	Open Play	Left	1	0	High	Saved	44.02	10.995872641509434	-44.02	-10.995872641509434	97.02	44.99587264150944	150.01999999999998	78.99587264150944	1	3	14.196817078074076	10.995872641509434	50.76251615791664	1	0	0.0	1	0	0
51	8	11.72	1.75	Open Play	Head	2	0	Medium	Missed	41.28	1.754127358490566	-41.28	-1.754127358490566	94.28	35.754127358490564	147.28	69.75412735849056	3	2	11.850542721318927	1.754127358490566	8.512249061425878	0	1	11.850542721318927	0	0	1
36	51	8.98	-1.75	Open Play	Head	3	1	Medium	Missed	44.02	-1.754127358490566	-44.02	1.754127358490566	97.02	32.24587264150944	150.01999999999998	66.24587264150944	3	2	9.149719273825026	1.754127358490566	11.05281593718881	0	1	9.149719273825026	0	0	1
40	12	20.95	-14.96	Open Play	Left	3	0	Medium	Blocked	32.05	-14.995283018867925	-32.05	14.995283018867925	85.05	19.00471698113208	138.05	53.00471698113208	1	2	25.76355978540133	14.995283018867925	35.5937726357432	1	0	0.0	0	0	1
90	58	12.22	-3.99	Open Play	Right	1	0	Low	Missed	40.78	-3.9994103773584895	-40.78	3.9994103773584895	93.78	30.00058962264151	146.78	64.00058962264151	2	1	12.857825763577711	3.9994103773584895	18.122443205138342	1	0	0.0	0	1	0
82	30	1.5	12.47	Open Play	Right	2	0	Medium	Missed	51.5	12.49941037735849	-51.5	-12.49941037735849	104.5	46.49941037735849	157.5	80.49941037735849	2	2	12.58909288954598	12.49941037735849	83.15690686061971	1	0	0.0	0	0	1
63	40	7.98	3.74	Open Play	Head	2	0	Medium	Missed	45.02	3.748820754716981	-45.02	-3.748820754716981	98.02	37.74882075471698	151.01999999999998	71.74882075471697	3	2	8.816691956226942	3.748820754716981	25.163060162803166	0	1	8.816691956226942	0	0	1
93	33	11.97	1.25	Open Play	Right	2	0	Medium	Goal	41.03	1.252948113207547	-41.03	-1.252948113207547	94.03	35.252948113207545	147.03	69.25294811320754	2	2	12.035396918024365	1.252948113207547	5.975619161772244	1	0	0.0	0	0	1
31	3	13.22	-15.46	Open Play	Left	3	0	Medium	Blocked	39.78	-15.496462264150944	-39.78	15.496462264150944	92.78	18.503537735849054	145.78	52.50353773584906	1	2	20.369308842085296	15.496462264150944	49.532573654248985	1	0	0.0	0	0	1
17	26	27.68	-5.74	Open Play	Right	2	0	Low	Missed	25.32	-5.753537735849057	-25.32	5.753537735849057	78.32	28.246462264150946	131.32	62.24646226415094	2	1	28.27163943739095	5.753537735849057	11.742240893857607	1	0	0.0	0	1	0
15	49	23.69	-9.73	Open Play	Right	2	1	Low	GoalFrame	29.31	-9.752948113207548	-29.31	9.752948113207548	82.31	24.24705188679245	135.31	58.24705188679245	2	1	25.61905729918489	9.752948113207548	22.37649998934696	1	0	0.0	0	1	0
6	38	25.94	-7.98	Open Play	Right	2	0	Medium	Missed	27.06	-7.998820754716981	-27.06	7.998820754716981	80.06	26.00117924528302	133.06	60.00117924528302	2	2	27.14525250326641	7.998820754716981	17.137593805303467	1	0	0.0	0	0	1
52	57	26.93	1.0	Open Play	Left	2	0	Medium	Saved	26.07	1.0023584905660377	-26.07	-1.0023584905660377	79.07	35.00235849056604	132.07	69.00235849056604	1	2	26.94864787969166	1.0023584905660377	2.131615729821833	1	0	0.0	0	0	1
12	41	27.93	11.72	Open Play	Right	2	0	Medium	Missed	25.07	11.74764150943396	-25.07	-11.74764150943396	78.07	45.74764150943396	131.07	79.74764150943396	2	2	30.300032690315295	11.74764150943396	22.81211624044077	1	0	0.0	0	0	1
91	46	22.69	-13.47	Open Play	Left	3	0	Low	Blocked	30.31	-13.501768867924527	-30.31	13.501768867924527	83.31	20.49823113207547	136.31	54.49823113207548	1	1	26.403292646237443	13.501768867924527	30.754918595170945	1	0	0.0	0	1	0
35	0	25.44	-6.98	Open Play	Left	3	0	Medium	Saved	27.56	-6.996462264150943	-27.56	6.996462264150943	80.56	27.003537735849054	133.56	61.00353773584906	1	2	26.384542524244917	6.996462264150943	15.377219154052565	1	0	0.0	0	0	1
75	57	23.94	-17.21	Open Play	Right	3	0	Low	Saved	29.06	-17.25058962264151	-29.06	17.25058962264151	82.06	16.74941037735849	135.06	50.74941037735849	2	1	29.50773529650805	17.25058962264151	35.775616570054126	1	0	0.0	0	1	0
35	18	7.98	5.99	Open Play	Left	1	0	Medium	Saved	45.02	6.004127358490566	-45.02	-6.004127358490566	98.02	40.00412735849056	151.01999999999998	74.00412735849056	1	2	9.986488138328456	6.004127358490566	36.95768965668097	1	0	0.0	0	0	1
48	18	23.19	2.24	Open Play	Right	4	0	Medium	Blocked	29.81	2.2452830188679247	-29.81	-2.2452830188679247	82.81	36.24528301886792	135.81	70.24528301886792	2	2	23.298441918609424	2.2452830188679247	5.530206930789303	1	0	0.0	0	0	1
42	18	19.45	-14.46	Open Play	Right	3	0	Medium	Saved	33.55	-14.494103773584904	-33.55	14.494103773584904	86.55	19.505896226415096	139.55	53.505896226415096	2	2	24.25657733892909	14.494103773584904	36.69341048581512	1	0	0.0	0	0	1
65	54	3.49	-1.75	Open Play	Head	2	0	High	Saved	49.51	-1.754127358490566	-49.51	1.754127358490566	102.51	32.24587264150944	155.51	66.24587264150944	3	3	3.90602903084515	1.754127358490566	26.684801745548324	0	1	3.90602903084515	1	0	0
80	38	5.49	-4.74	Open Play	Head	1	0	Low	Missed	47.51	-4.751179245283019	-47.51	4.751179245283019	100.51	29.24882075471698	153.51	63.24882075471698	3	1	7.260427275361151	4.751179245283019	40.8737074231951	0	1	7.260427275361151	0	1	0
55	0	24.69	0.75	Open Play	Left	4	2	Medium	Blocked	28.31	0.7517688679245282	-28.31	-0.7517688679245282	81.31	34.751768867924525	134.31	68.75176886792453	1	2	24.70144239575456	0.7517688679245282	1.744021047151313	1	0	0.0	0	0	1
59	20	15.21	-16.96	Open Play	Right	3	0	High	Blocked	37.79	-17.0	-37.79	17.0	90.79	17.0	143.79	51.0	2	3	22.81105214583492	17.0	48.18081531132025	1	0	0.0	1	0	0
34	43	24.19	2.99	Open Play	Left	5	3	Medium	Missed	28.81	2.997051886792453	-28.81	-2.997051886792453	81.81	36.997051886792455	134.81	70.99705188679246	1	2	24.374954769437547	2.997051886792453	7.062744354049236	1	0	0.0	0	0	1
63	49	6.98	-2.74	Open Play	Right	1	0	Medium	Saved	46.02	-2.7464622641509435	-46.02	2.7464622641509435	99.02	31.253537735849054	152.01999999999998	65.25353773584905	2	2	7.500896944259745	2.7464622641509435	21.47844544380691	1	0	0.0	0	0	1
81	58	26.68	-10.47	Open Play	Right	2	0	Low	Missed	26.32	-10.494693396226417	-26.32	10.494693396226417	79.32	23.505306603773583	132.32	57.50530660377358	2	1	28.6698620415376	10.494693396226417	21.47240991476521	1	0	0.0	0	1	0
16	8	12.97	-11.72	Open Play	Right	2	0	High	Blocked	40.03	-11.74764150943396	-40.03	11.74764150943396	93.03	22.25235849056604	146.03	56.25235849056604	2	3	17.49937087538223	11.74764150943396	42.16886527651823	1	0	0.0	1	0	0
89	20	19.2	15.21	Open Play	Left	2	0	Medium	Missed	33.8	15.245872641509434	-33.8	-15.245872641509434	86.8	49.24587264150944	139.8	83.24587264150944	1	2	24.51686424894354	15.245872641509434	38.45153835435548	1	0	0.0	0	0	1
62	30	34.66	-2.49	Open Play	Left	4	0	Medium	Blocked	18.340000000000003	-2.495872641509434	-18.340000000000003	2.495872641509434	71.34	31.504127358490567	124.34	65.50412735849056	1	2	34.74974791624588	2.495872641509434	4.118769642063155	1	0	0.0	0	0	1
6	8	6.48	13.97	Open Play	Left	2	0	Medium	Blocked	46.52	14.002948113207548	-46.52	-14.002948113207548	99.52	48.00294811320755	152.51999999999998	82.00294811320755	1	2	15.429612952410144	14.002948113207548	65.16720239393277	1	0	0.0	0	0	1
25	35	24.44	-14.46	Open Play	Right	2	0	Medium	Missed	28.56	-14.494103773584904	-28.56	14.494103773584904	81.56	19.505896226415096	134.56	53.505896226415096	2	2	28.414655447487803	14.494103773584904	30.66999398873841	1	0	0.0	0	0	1
86	12	6.73	-6.24	Open Play	Head	3	0	Medium	Missed	46.27	-6.254716981132075	-46.27	6.254716981132075	99.27	27.745283018867923	152.26999999999998	61.74528301886792	3	2	9.187730106727232	6.254716981132075	42.903723339535134	0	1	9.187730106727232	0	0	1
3	46	13.72	-8.98	Open Play	Right	5	1	Medium	Missed	39.28	-9.001179245283017	-39.28	9.001179245283017	92.28	24.99882075471698	145.28	58.99882075471698	2	2	16.40913245134287	9.001179245283017	33.2673833628654	1	0	0.0	0	0	1
57	21	7.73	2.74	Open Play	Right	2	0	High	Blocked	45.27	2.7464622641509435	-45.27	-2.7464622641509435	98.27	36.74646226415094	151.26999999999998	70.74646226415095	2	3	8.20341117879661	2.7464622641509435	19.560081518310373	1	0	0.0	1	0	0
90	17	23.69	-3.74	Open Play	Left	5	3	Low	Blocked	29.31	-3.748820754716981	-29.31	3.748820754716981	82.31	30.25117924528302	135.31	64.25117924528303	1	1	23.984781780349746	3.748820754716981	8.992198228004442	1	0	0.0	0	1	0
44	48	15.71	3.99	Open Play	Right	2	0	Medium	Missed	37.29	3.9994103773584895	-37.29	-3.9994103773584895	90.29	37.99941037735849	143.29	71.99941037735849	2	2	16.211088284458967	3.9994103773584895	14.282812710109113	1	0	0.0	0	0	1
56	54	8.98	1.25	Open Play	Head	1	0	Medium	Missed	44.02	1.252948113207547	-44.02	-1.252948113207547	97.02	35.252948113207545	150.01999999999998	69.25294811320754	3	2	9.066988418123762	1.252948113207547	7.94300152832159	0	1	9.066988418123762	0	0	1
92	18	7.98	4.74	Open Play	Right	1	0	High	Saved	45.02	4.751179245283019	-45.02	-4.751179245283019	98.02	38.75117924528302	151.01999999999998	72.75117924528303	2	3	9.287308771695283	4.751179245283019	30.768970946092807	1	0	0.0	1	0	0
57	34	25.94	0.5	Open Play	Right	3	2	Medium	Missed	27.06	0.5011792452830188	-27.06	-0.5011792452830188	80.06	34.50117924528302	133.06	68.50117924528303	2	2	25.9448411179545	0.5011792452830188	1.106857489259022	1	0	0.0	0	0	1
55	9	13.47	10.97	Open Play	Right	3	0	Medium	Blocked	39.53	10.995872641509434	-39.53	-10.995872641509434	92.53	44.99587264150944	145.53	78.99587264150944	2	2	17.388217710515807	10.995872641509434	39.22555737847696	1	0	0.0	0	0	1
43	40	10.97	12.72	Open Play	Right	1	0	Low	GoalFrame	42.03	12.75	-42.03	-12.75	95.03	46.75	148.03	80.75	2	1	16.81973245922776	12.75	49.29155531508852	1	0	0.0	0	1	0
75	23	9.48	-10.97	Open Play	Right	2	0	Medium	Missed	43.52	-10.995872641509434	-43.52	10.995872641509434	96.52	23.004127358490564	149.51999999999998	57.00412735849056	2	2	14.518251105015912	10.995872641509434	49.23400517817539	1	0	0.0	0	0	1
22	29	20.45	-5.24	Open Play	Right	2	0	Medium	Blocked	32.55	-5.252358490566038	-32.55	5.252358490566038	85.55	28.74764150943396	138.55	62.74764150943396	2	2	21.11373414897093	5.252358490566038	14.404444447987586	1	0	0.0	0	0	1
62	1	3.99	-2.49	Open Play	Right	0	0	Low	Goal	49.01	-2.495872641509434	-49.01	2.495872641509434	102.01	31.504127358490567	155.01	65.50412735849056	2	1	4.706323431579612	2.495872641509434	32.02729674651173	1	0	0.0	0	1	0
20	13	18.7	-0.75	Open Play	Right	1	0	High	Missed	34.3	-0.7517688679245282	-34.3	0.7517688679245282	87.3	33.248231132075475	140.3	67.24823113207547	2	3	18.715105033923283	0.7517688679245282	2.302139108680572	1	0	0.0	1	0	0
6	24	22.69	-8.73	Open Play	Left	3	0	Low	Saved	30.31	-8.75058962264151	-30.31	8.75058962264151	83.31	25.24941037735849	136.31	59.24941037735849	1	1	24.318900442739626	8.75058962264151	21.089553281960757	1	0	0.0	0	1	0
44	14	34.66	18.45	Open Play	Left	1	1	Low	Missed	18.340000000000003	18.4935141509434	-18.340000000000003	-18.4935141509434	71.34	52.4935141509434	124.34	86.4935141509434	1	1	39.285183793017225	18.4935141509434	28.083014621133756	1	0	0.0	0	1	0
31	3	13.47	-9.98	Open Play	Right	6	2	Medium	Saved	39.53	-10.003537735849056	-39.53	10.003537735849056	92.53	23.996462264150946	145.53	57.99646226415094	2	2	16.77830942713109	10.003537735849056	36.59954186857715	1	0	0.0	0	0	1
95	50	24.94	-18.21	Open Play	Left	3	0	Medium	Saved	28.06	-18.252948113207548	-28.06	18.252948113207548	81.06	15.747051886792452	134.06	49.74705188679245	1	2	30.90588479276151	18.252948113207548	36.19944264331382	1	0	0.0	0	0	1
76	46	20.45	6.24	Open Play	Left	3	0	Medium	Missed	32.55	6.254716981132075	-32.55	-6.254716981132075	85.55	40.25471698113208	138.55	74.25471698113208	1	2	21.38513466205116	6.254716981132075	17.006468299609207	1	0	0.0	0	0	1
61	45	7.23	-4.74	Open Play	Head	1	0	Low	Goal	45.77	-4.751179245283019	-45.77	4.751179245283019	98.77	29.24882075471698	151.76999999999998	63.24882075471698	3	1	8.65139319536502	4.751179245283019	33.31083222002745	0	1	8.65139319536502	0	1	0
72	29	10.72	11.47	Open Play	Right	1	0	High	Saved	42.28	11.497051886792452	-42.28	-11.497051886792452	95.28	45.49705188679245	148.28	79.49705188679245	2	3	15.719433898445512	11.497051886792452	47.00313042678307	1	0	0.0	1	0	0
71	30	5.74	0.25	Open Play	Head	1	0	Low	Goal	47.26	0.2505896226415094	-47.26	-0.2505896226415094	100.26	34.250589622641506	153.26	68.25058962264151	3	1	5.745467357750424	0.2505896226415094	2.499759002039869	0	1	5.745467357750424	0	1	0
4	53	7.73	-8.73	Open Play	Right	2	0	Low	Blocked	45.27	-8.75058962264151	-45.27	8.75058962264151	98.27	25.24941037735849	151.26999999999998	59.24941037735849	2	1	11.675860514064109	8.75058962264151	48.54361713848875	1	0	0.0	0	1	0
50	8	9.48	-4.49	Open Play	Head	3	0	High	Missed	43.52	-4.500589622641509	-43.52	4.500589622641509	96.52	29.49941037735849	149.51999999999998	63.49941037735849	3	3	10.494079614307704	4.500589622641509	25.395830773601023	0	1	10.494079614307704	1	0	0
85	43	13.72	-16.21	Open Play	Left	3	0	Low	Missed	39.28	-16.24823113207547	-39.28	16.24823113207547	92.28	17.75176886792453	145.28	51.751768867924525	1	1	21.2660154923612	16.24823113207547	49.82226570526257	1	0	0.0	0	1	0
66	58	8.98	8.73	Open Play	Head	2	0	Medium	Saved	44.02	8.75058962264151	-44.02	-8.75058962264151	97.02	42.75058962264151	150.01999999999998	76.75058962264151	3	2	12.538469553493414	8.75058962264151	44.25870976303997	0	1	12.538469553493414	0	0	1
73	59	13.47	-12.97	Open Play	Left	2	0	Medium	Blocked	39.53	-13.00058962264151	-39.53	13.00058962264151	92.53	20.99941037735849	145.53	54.99941037735849	1	2	18.720476236899906	13.00058962264151	43.98406438404091	1	0	0.0	0	0	1
5	11	22.44	16.21	Open Play	Right	3	1	Low	Saved	30.56	16.24823113207547	-30.56	-16.24823113207547	83.56	50.24823113207548	136.56	84.24823113207547	2	1	27.7048482205073	16.24823113207547	35.90733777848557	1	0	0.0	0	1	0
82	16	24.94	-4.49	Open Play	Left	2	0	Low	Missed	28.06	-4.500589622641509	-28.06	4.500589622641509	81.06	29.49941037735849	134.06	63.49941037735849	1	1	25.342827524793453	4.500589622641509	10.229316423687976	1	0	0.0	0	1	0
60	13	27.18	-13.47	Open Play	Right	2	0	Medium	Blocked	25.82	-13.501768867924527	-25.82	13.501768867924527	78.82	20.49823113207547	131.82	54.49823113207548	2	2	30.348808256056053	13.501768867924527	26.416064194275894	1	0	0.0	0	0	1
3	51	14.71	1.75	Open Play	Right	2	0	Medium	Saved	38.29	1.754127358490566	-38.29	-1.754127358490566	91.29	35.754127358490564	144.29	69.75412735849056	2	2	14.814218264552643	1.754127358490566	6.800253677323572	1	0	0.0	0	0	1
25	51	25.69	-2.99	Open Play	Right	4	0	Medium	Saved	27.31	-2.997051886792453	-27.31	2.997051886792453	80.31	31.002948113207548	133.31	65.00294811320755	2	2	25.8642305126622	2.997051886792453	6.654172492656738	1	0	0.0	0	0	1
87	22	11.72	4.49	Open Play	Head	1	0	Medium	Saved	41.28	4.500589622641509	-41.28	-4.500589622641509	94.28	38.50058962264151	147.28	72.50058962264151	3	2	12.554429774045031	4.500589622641509	21.00725647486403	0	1	12.554429774045031	0	0	1
73	8	9.73	6.24	Open Play	Left	1	0	Medium	Saved	43.27	6.254716981132075	-43.27	-6.254716981132075	96.27	40.25471698113208	149.26999999999998	74.25471698113208	1	2	11.566952256928444	6.254716981132075	32.734047018455186	1	0	0.0	0	0	1
65	29	3.99	-11.97	Open Play	Head	1	0	Low	Saved	49.01	-11.998231132075473	-49.01	11.998231132075473	102.01	22.00176886792453	155.01	56.001768867924525	3	1	12.644273419169052	11.998231132075473	71.60550476850585	0	1	12.644273419169052	0	1	0
45	48	29.18	0.25	Open Play	Left	2	0	Low	Missed	23.82	0.2505896226415094	-23.82	-0.2505896226415094	76.82	34.250589622641506	129.82	68.25058962264151	1	1	29.181075976717786	0.2505896226415094	0.4920279241663566	1	0	0.0	0	1	0
23	31	21.7	-13.97	Open Play	Right	2	0	Low	Saved	31.3	-14.002948113207548	-31.3	14.002948113207548	84.3	19.99705188679245	137.3	53.99705188679245	2	1	25.82581181417504	14.002948113207548	32.83403777514528	1	0	0.0	0	1	0
17	28	23.44	0.75	Open Play	Left	4	0	Medium	Missed	29.56	0.7517688679245282	-29.56	-0.7517688679245282	82.56	34.751768867924525	135.56	68.75176886792453	1	2	23.45205228611732	0.7517688679245282	1.836963473323208	1	0	0.0	0	0	1
72	6	13.47	-13.97	Open Play	Right	3	0	Medium	Missed	39.53	-14.002948113207548	-39.53	14.002948113207548	92.53	19.99705188679245	145.53	53.99705188679245	2	2	19.4299628373598	14.002948113207548	46.11134225245221	1	0	0.0	0	0	1
25	7	23.69	-5.74	Open Play	Right	3	0	Medium	Blocked	29.31	-5.753537735849057	-29.31	5.753537735849057	82.31	28.246462264150946	135.31	62.24646226415094	2	2	24.378664780455864	5.753537735849057	13.650994715986712	1	0	0.0	0	0	1
30	59	17.46	15.46	Open Play	Left	5	2	Low	Missed	35.54	15.496462264150944	-35.54	-15.496462264150944	88.53999999999999	49.49646226415094	141.54	83.49646226415095	1	1	23.345062490904887	15.496462264150944	41.59036249940932	1	0	0.0	0	1	0
56	36	14.22	-15.96	Open Play	Right	2	0	High	Missed	38.78	-15.99764150943396	-38.78	15.99764150943396	91.78	18.00235849056604	144.78	52.00235849056604	2	3	21.4040401294794	15.99764150943396	48.36671232578435	1	0	0.0	1	0	0
43	25	24.44	-8.48	Open Play	Right	2	0	Medium	Missed	28.56	-8.5	-28.56	8.5	81.56	25.5	134.56	59.5	2	2	25.8759270365334	8.5	19.177189458569757	1	0	0.0	0	0	1
71	33	14.71	14.46	Open Play	Right	5	0	Medium	Blocked	38.29	14.494103773584904	-38.29	-14.494103773584904	91.29	48.4941037735849	144.29	82.4941037735849	2	2	20.650984097602908	14.494103773584904	44.57643907362337	1	0	0.0	0	0	1
17	4	10.72	2.74	Open Play	Left	2	0	Low	Missed	42.28	2.7464622641509435	-42.28	-2.7464622641509435	95.28	36.74646226415094	148.28	70.74646226415095	1	1	11.066230386559152	2.7464622641509435	14.370081679438568	1	0	0.0	0	1	0
20	44	9.23	7.73	Open Play	Right	1	0	Low	Saved	43.77	7.748231132075472	-43.77	-7.748231132075472	96.77	41.74823113207548	149.76999999999998	75.74823113207547	2	1	12.051057450533694	7.748231132075472	40.01217019760708	1	0	0.0	0	1	0
56	18	24.19	-5.49	Open Play	Left	1	0	Low	Blocked	28.81	-5.502948113207547	-28.81	5.502948113207547	81.81	28.49705188679245	134.81	62.49705188679245	1	1	24.80803373781676	5.502948113207547	12.816024093692803	1	0	0.0	0	1	0
17	16	6.73	-6.24	Open Play	Right	2	0	High	Blocked	46.27	-6.254716981132075	-46.27	6.254716981132075	99.27	27.745283018867923	152.26999999999998	61.74528301886792	2	3	9.187730106727232	6.254716981132075	42.903723339535134	1	0	0.0	1	0	0
87	26	24.19	-6.73	Open Play	Left	2	0	Low	Missed	28.81	-6.745872641509434	-28.81	6.745872641509434	81.81	27.254127358490564	134.81	61.25412735849056	1	1	25.11300256232746	6.745872641509434	15.58220768734312	1	0	0.0	0	1	0
6	27	26.68	14.22	Open Play	Right	2	0	Medium	Missed	26.32	14.253537735849056	-26.32	-14.253537735849056	79.32	48.25353773584906	132.32	82.25353773584905	2	2	30.24873117979121	14.253537735849056	28.112940073328858	1	0	0.0	0	0	1
39	56	26.93	-5.74	Open Play	Right	4	0	High	Missed	26.07	-5.753537735849057	-26.07	5.753537735849057	79.07	28.246462264150946	132.07	62.24646226415094	2	3	27.53775765159246	5.753537735849057	12.059812392378047	1	0	0.0	1	0	0
95	40	22.94	-5.99	Open Play	Left	4	0	Low	Missed	30.06	-6.004127358490566	-30.06	6.004127358490566	83.06	27.99587264150944	136.06	61.99587264150944	1	1	23.71272117107134	6.004127358490566	14.667118576942492	1	0	0.0	0	1	0
